Timestamp,Source IP,Destination IP,Protocol
2025-04-30 19:44:43,52.239.155.129,192.168.1.104,6
2025-04-30 19:44:43,192.168.1.104,52.239.155.129,6
2025-04-30 19:44:43,192.168.1.104,52.178.17.235,6
2025-04-30 19:44:43,52.178.17.235,192.168.1.104,6
2025-04-30 19:44:43,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:43,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:43,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:43,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:43,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:43,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:43,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:43,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:43,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:43,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:44,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:44,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:44,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:44,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:44,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:44,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:44,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:44,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:44,192.168.1.1,239.255.255.250,17
2025-04-30 19:44:45,192.168.1.104,52.178.17.235,6
2025-04-30 19:44:45,52.178.17.235,192.168.1.104,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:47,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:48,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:48,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:48,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:49,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:49,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:49,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:49,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:49,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:49,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:49,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:49,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:49,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:49,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:50,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:50,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:50,20.190.122.23,192.168.1.104,6
2025-04-30 19:44:50,192.168.1.104,20.190.122.23,6
2025-04-30 19:44:50,20.227.97.55,192.168.1.104,6
2025-04-30 19:44:50,192.168.1.104,20.227.97.55,6
2025-04-30 19:44:51,192.168.1.1,224.0.0.1,2
2025-04-30 19:44:51,192.168.1.104,224.0.0.22,2
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,20.189.173.7,6
2025-04-30 19:44:52,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,20.189.173.7,192.168.1.104,6
2025-04-30 19:44:52,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:52,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:52,192.168.1.104,224.0.0.22,2
2025-04-30 19:44:52,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:52,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:52,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:52,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:52,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:52,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:53,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:53,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:53,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:53,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:53,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:53,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:53,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:53,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:53,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:53,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:53,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:53,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:53,104.208.16.90,192.168.1.104,6
2025-04-30 19:44:53,192.168.1.104,104.208.16.90,6
2025-04-30 19:44:53,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:53,192.168.1.104,192.168.1.1,17
2025-04-30 19:44:53,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:54,192.168.1.1,192.168.1.104,17
2025-04-30 19:44:54,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:54,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:54,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:54,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:55,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:55,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:55,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:55,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:55,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:55,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:55,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:55,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:55,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:55,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:55,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:55,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:55,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:55,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:55,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:55,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:55,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:55,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:55,54.92.92.124,192.168.1.104,6
2025-04-30 19:44:55,192.168.1.104,54.92.92.124,6
2025-04-30 19:44:57,162.247.241.14,192.168.1.104,6
2025-04-30 19:44:57,192.168.1.104,162.247.241.14,6
2025-04-30 19:44:57,140.82.113.25,192.168.1.104,6
2025-04-30 19:44:57,192.168.1.104,140.82.113.25,6
2025-04-30 19:44:57,140.82.113.25,192.168.1.104,6
2025-04-30 19:45:01,192.168.1.104,13.69.109.130,6
2025-04-30 19:45:02,13.69.109.130,192.168.1.104,6
2025-04-30 19:45:05,192.168.1.104,192.168.1.1,17
2025-04-30 19:45:05,192.168.1.1,192.168.1.104,17
2025-04-30 19:45:12,162.247.241.14,192.168.1.104,6
2025-04-30 19:45:12,192.168.1.104,162.247.241.14,6
2025-04-30 19:45:12,192.168.1.104,104.208.16.90,6
2025-04-30 19:45:12,192.168.1.104,104.208.16.90,6
2025-04-30 19:45:13,104.208.16.90,192.168.1.104,6
2025-04-30 19:45:13,104.208.16.90,192.168.1.104,6
2025-04-30 19:45:13,192.168.1.104,104.208.16.90,6
2025-04-30 19:45:15,192.168.1.104,104.208.16.90,6
2025-04-30 19:45:15,192.168.1.104,52.239.155.129,6
2025-04-30 19:45:15,192.168.1.104,23.210.191.201,6
2025-04-30 19:45:18,52.178.17.235,192.168.1.104,6
2025-04-30 19:45:19,52.178.17.235,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:22,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:25,20.189.173.7,192.168.1.104,6
2025-04-30 19:45:26,192.168.1.104,162.247.241.14,6
2025-04-30 19:45:26,162.247.241.14,192.168.1.104,6
2025-04-30 19:45:26,192.168.1.104,13.69.109.130,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,13.69.109.130,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.1,192.168.1.104,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
2025-04-30 19:45:27,192.168.1.104,192.168.1.1,6
